1044,GWAR,0.475085634,Antarctica
1045,GG Allin,0.384327716,"Lancaster, NH"
1046,Wyclef Jean,0.477889304,"Croix-des-Bouquets,  Haiti"
1047,Gordon MacRae,0.306976307,Not available
1048,Lara Fabian,0.458210742,Not available
1049,Stress Assassin,0.319980033,Not available
1050,Carroll Thompson,0.297404803,Not available
1051,The Winans,0.344198188,"Detroit, MI"
1052,Cartel,0.43425005,"CHICAGO, US"
1053,Casey Bill Weldon,0.0,Arkansas
1054,Sly Dunbar,0.276394576,Not available
1055,Shelby Flint,0.362870817,"North Hollywood, CA"
1056,Adrenaline,0.306093596,"Chicago, IL"
1057,Casual,0.401997543,California - LA
1058,Funeral For A Friend,0.590449277,Wales
1059,Rainbow,0.511546184,Not available
1060,We Five,0.376958356,"Mt. San Antonio College, CA"
1061,Perpetual Loop,0.333384571,Not available
1062,Eddy Arnold,0.397775654,"Madisonville, TN"
1063,The Moody Blues,0.530262813,Birmingham
1064,Flickerstick,0.358121073,Not available
1065,Cedric Myton,0.176392342,Not available
1066,John Berry,0.463771723,"Aiken, SC"
1067,Bowen_ Robin Huw,0.338126528,Not available
1068,Voyager Series,0.26969355,Not available
1069,Eden's Bridge,0.346683795,Not available
1070,Liam O'Flynn,0.33014018,Not available
1071,Dolores Keane,0.348000019,Not available
1072,Michelle Tumes,0.395999523,Not available
1073,Jonn Serrie,0.371836767,Atlanta  Ga
1074,Karan Casey,0.349419199,Not available
1075,US Coast Guard Band,0.277753672,Not available
1076,The Police,0.615454462,"London, England"
1077,Irwin Goodman,0.43280431,HA$?meenlinna
1078,Pedro Garcia & His Del Prado Orchestra,0.0,Not available
1079,Brooke Valentine,0.359064296,"Houston, TX"
1080,Steven Halpern,0.372393097,Not available
1081,Champion Jack Dupree,0.313500755,"New Orleans, LA"
1082,Neon Blonde,0.349483389,Not available
1083,Daryl Hall & John Oates,0.496381146,"Philadelphia, Pennsylvania"
1084,Capone-N-Noreaga,0.430544696,"New York, NY [Queens]"
1085,Capone-N-Noreaga feat. Busta Rhymes and Ron Browz,0.44062411,"New York, NY [Queens]"
1086,Chris Jagger,0.171456703,Not available
1087,Albert PrA(c)jean,0.0,Not available
1088,Darcelys,0.221068105,Not available
1089,Monique Morelli,0.198800845,Not available
1090,SANSHIRO,0.0,Not available
1091,Burning Spear,0.46527021,NY - Long Island
1092,Steve Smith,0.407924701,"Brockton, MA"
1093,Jacques Higelin,0.359075218,"Brou-sur-Chantereine, France"
1094,Alain Turban,0.0,Not available
1095,Jean Marc Thibault,0.0,Not available
1096,Miriam Yeung,0.256803369,Not available
1097,Orquesta Broadway,0.341061399,Not available
1098,Kurt Tepperwein,0.252080527,Not available
1099,Charley Patton,0.375593583,"Edwards, MS"
1100,Charlie Peacock,0.379495651,Not available
1101,Charlie Walker,0.359542313,"Collins County, TX"
1102,Ginny Owens,0.462515067,United States
1103,Snow Patrol,0.667294596,"Dundee, Scotland"
1104,John Wesley,0.452789477,Brandon
1105,John Wesley_ John Wesley,0.452789477,Brandon
1106,John Sebastian,0.341288723,Leeds
1107,BigElf,0.36416381,Not available
1108,BeyoncA(c) feat. Slim Thug,0.612067268,Not available
1109,JoAPSo Gilberto,0.458738221,Not available
1110,Cherish The Ladies,0.390020826,Not available
1111,Warrant,0.489149817,GERMANY
1112,Chet Atkins,0.414578837,"Luttrell, TN"
1113,Fabri Fibra,0.479308951,"Senigallia, Italy"
1114,Peret,0.339611732,Not available
1115,Dave Hollister,0.459660463,LOWELL
1116,Albert King,0.389157892,"Indianola, MS"
1117,Orchids,0.380565168,California
1118,John Debney,0.463192852,Not available
1119,Cheri Keaggy,0.351320975,Not available
1120,Bobby Russell,0.128060458,"Nashville, TN"
1121,Save As,0.0,Not available
1122,Sin Plomo feat. Boris G.,0.294037483,Not available
1123,Chimaira,0.476760867,"Cleveland, OH"
1124,Guns N' Roses,0.71366982,Not available
1125,Kiprich,0.388939766,Not available
1126,Naseebo Lal,0.0,Not available
1127,The Scare,0.404910014,Not available
1128,Chops,0.316818859,Not available
1129,Georges Delerue,0.37352717,Not available
1130,Chris Brown,0.830356766,"Fairfax, California"
1131,Christina Aguilera,0.725746082,Not available
1132,Maurice Chevalier / FranASSoise Dorin / Marina Hottine / Suzanne Gabriello / Jo Charrier / Marcel Carpentier / Perrette Souplex / Andree Grandjean / Cadet Rivers / Raymond Girerd / Orchestre De Jacques-Henri Rys / Jacques Henri Rys,0.391585329,"Menilmontant, France"
1133,Carpenters,0.537209539,"New Haven, CT"
1134,Lacy J. Dalton,0.369884223,"Bloomsburg, PA"
1135,SNOWPATROL,0.667294596,"Dundee, Scotland"
1136,Nicole Mullen,0.439024561,Not available
1137,David & Steve Gordon,0.187676301,California
1138,Margaret Becker,0.404157671,Not available
1139,Jim Reeves,0.462190105,"Galloway, Panola County, TX"
1140,The Jordanaires & Orion,0.283562596,"Springfield, MO"
1141,RamA3n Vargas_ SA$?ngerknaben Luzerner Kantorei_ Henk Geuke_ Concilium Musicum Wien & Paul Angerer,0.291264812,Not available
1142,Big Dee Irwin,0.3663557,"New York, NY"
1143,Free,0.249739671,Not available
1144,Buzzcocks,0.528795206,London / Ex-Manchester
1145,MU330,0.385571725,"St. Louis, MO"
1146,Arco Iris,0.315453463,Valais/Suisse
1147,Tim Wilson,0.349912612,Georgia
1148,Foxy Brown / Total,0.4066861,Not available
1149,Gal Costa / Maria BethAC/nia,0.437464554,Not available
1150,The Marx Brothers,0.375652824,"New York City, New York"
1151,At All Cost,0.32220637,"Austin, Texas"
1152,City High,0.401090254,Not available
1153,Silkie Ft. Harry Craze,0.357224274,Not available
1154,Mat Kearney,0.543958211,"Nashville, TN"
1155,Conjunto Clasico,0.323956948,Not available
1156,Clarence Profit,0.302679047,Not available
1157,Tito Allen,0.251131267,Not available
1158,Gran Coquivacoa_ Neguito Borjas,0.366527802,Not available
1159,The Dils,0.336744986,Not available
1160,Righteous Brothers,0.460703675,California
1161,Charles Williams And His Orchestra,0.287731468,Texas
1162,Vickie Winans,0.396855869,Not available
1163,ARRESTED DEVELOPMENT,0.415441656,"Atlanta, GA"
1164,Dean Martin,0.623970266,"Steubenville, OH"
1165,Les Brown,0.42011418,"Reinerton, PA"
1166,The Merry Macs,0.249453649,"Minneapolis, MN"
1167,Tom Barabas,0.393622172,Not available
1168,The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith,0.278865041,Not available
1169,Vincent Baguian,0.372229882,Not available
1170,Claw Hammer,0.268744755,Not available
1171,The Color Red,0.37368526,"Riverside, CA"
1172,Kill The Client,0.464547023,Dallas TX
1173,Andrew W.K.,0.509456001,New York NY
1174,Blessid Union Of Souls,0.403032205,"Cincinnati, OH"
1175,Charles Williams,0.287731468,Texas
1176,Demonbreed,0.0,Not available
1177,Brian Auger's Oblivion Express,0.324672497,Not available
1178,Vex'd,0.375367267,London
1179,Kerson,0.364597881,Texas
1180,Carlos Jimenez_ J Elvira_ Oliversam,0.325736259,NY - New York City
1181,Noisettes,0.470107802,Not available
1182,John Digweed,0.433927838,"Hastings, England"
1183,Cracker,0.454714841,Richmond VA
1184,Kathy Mattea,0.422127199,"Cross Lane, WV"
1185,The Field Mice,0.409292117,Not available
1186,Cobra Killer,0.464525451,Not available
1187,Fontaine Sisters,0.329432664,Not available
1188,Electric O & Ishkan,0.297664755,Singapore
1189,CoCo Lee,0.219369575,Not available
1190,K's Choice,0.451219237,Not available
1191,Led Zeppelin,0.634412385,England
1192,Coolio Da Unda Dogg,0.0,Not available
1193,Johnny Otis Show,0.352973771,Not available
1194,Jose Luis Perales,0.384425906,Not available
1195,Alberto Cortez,0.328413738,Not available
1196,Los Chunguitos,0.372356588,Not available
1197,Carlos Vives,0.413254694, 
1198,Los Hispanos,0.30283976,Not available
1199,Danny Williams,0.409778998,"Port Elizabeth, South Africa"
1200,Les Hou-Lops,0.116156134,Not available
1201,Line Renaud,0.320086927,Not available
1202,Line Renaud - Dean Martin,0.320086927,Not available
1203,Kary Ng,0.352563985,Not available
1204,Bob Carlisle,0.388527293,Not available
1205,The Mustangs,0.362563592,Connecticut
1206,The Rascals,0.408091819,"New York, NY"
1207,DeGarmo & Key,0.318834232,Not available
1208,5 Blind Boys Of Alabama,0.424271114,"Talladega, AL"
1209,Clarence Fountain,0.0,"Tyler, AL"
1210,Albert Collins,0.39560835,"Leona, Texas"
1211,DJ Harry,0.315690277,Not available
1212,Cerati-Melero,0.429780286,Not available
1213,Miguel Migs,0.396963184,"San Francisco, CA"
1214,Brice Kapel,0.20835876,Not available
1215,Sharon Burch,0.301947213,Not available
1216,Leona Naess,0.39301573,"London, England"
1217,Jay & The Americans,0.359709363,"New York, NY"
1218,Groove Karma,0.233939609,Not available
1219,Cam'Ron / Juelz Santana,0.515325301,"Harlem, NY"
1220,Cam'Ron / Juelz Santana / Jimmy Jones,0.515325301,"Harlem, NY"
1221,Rocky Whatule,0.050187639,Not available
1222,Kate Clinton,0.33201956,Not available
1223,Kathy Troccoli,0.365822369,"NASHVILLE, Tennessee"
1224,Cake,0.650665868,Not available
1225,Martha Wainwright,0.497568734,NY - New York City
1226,Daniel Paul,0.347298867,Hawaii
1227,Goldfish,0.442285782,Not available
1228,Eddie Henderson,0.33854245,"MONMOUTH, Oregon"
1229,Commander Cody And His Lost Planet Airmen,0.383140731,Not available
1230,Julie Zenatti,0.434859589,Not available
1231,Mario Piu,0.386426749,Not available
1232,Mario Piu',0.386426749,Not available
1233,Jennifer Lopez,0.560912657,"The Bronx, New York"
1234,Public Image Ltd,0.415517083,"London, England"
1235,Deep Forest,0.455537722,"Lille, Nord-Pas-de-Calais, France"
1236,Sister Rosetta Tharpe,0.360350448,"Cotton Plant, AR"
1237,Luiz Bonfa / Oscar Castro Neves / Lalo Schifrin,0.347547581,"Rio de Janeiro, Brazil"
1238,El Gran Silencio,0.375494484,Not available
1239,Yahir,0.232825061,"Hermosillo Sonora, Mexico"
1240,Alfredo Kraus,0.363610865,Not available
1241,La Charanga Rubalcaba,0.216974961,Not available
1242,Les Ogres De Barback,0.437964733,Not available
1243,Hacken Lee,0.341976804,Not available
1244,Richard Galliano,0.423356106,"Le Cannet, France"
1245,Obie Bermudez,0.347522827,Not available
1246,Fito Paez,0.458730806,Not available
1247,Poncho Sanchez,0.373552391,"Laredo, TX"
1248,Kekele,0.310309149,Not available
1249,Robin Beanland/Dweezil Zappa/Nile Rodgers/Rabbit In The Moon,0.319817386,Not available
1250,Connie Francis,0.45608052,"Newark, NJ"
1251,Ray Conniff;Billy Butterfield,0.376514231,"Attleboro, MA"
1252,The Clark Sisters,0.482432243,Not available
1253,Ziggy Marley And The Melody Makers,0.538491128,Not available
1254,Gene Chandler,0.393762699,"Chicago, IL"
1255,Prisma,0.406749194,Switzerland
1256,Y&T,0.418895804,San Francisco Bay Area
1257,The Skabs,0.279664003,Illinois
1258,Daniel Johnston,0.473613189,"Sacramento, CA"
1259,Uman,0.352364098,Belgium
1260,Aiden,0.500459151,"Seattle, Washington"
1261,Conway Twitty,0.493711077,"Friars Point, MS"
1262,Cookies,0.312827767,Not available
1263,Inspiral Carpets,0.398547535,"Manchester, England"
1264,Boyz II Men,0.601184942,"Philadelphia, PA"
1265,HA(c)lio Ziskind,0.0,Not available
1266,The Distillers,0.488536125,"L.A 	California, Estados Unidos "
1267,Megadrums,0.063724987,Not available
1268,David Jalbert,0.313119744,"Mascouche, Qc"
1269,Chorus Line,0.344972456,"New York, NY"
1270,Cadacross,0.394440294,Finland
1271,Chatelaine,0.436971931,United Kingdom
1272,Wolfmother,0.566971566,"Sydney, Australia"
1273,Jean Corti,0.0,Not available
1274,Justo Almario,0.405360801,California - LA
1275,David Meece,0.310298996,Not available
1276,UK Subs,0.434696913,UK - England - Yorkshire
1277,Cirrus,0.398394107,"Los Angeles, CA"
1278,The Wicklows,0.26969355,Not available
1279,Tammy Wynette,0.409196036,"Itawamba County, MS"
1280,Ray Pillow,0.0,"Lynchburg, VA"
1281,Skeeter Davis,0.395791274,"Dry Ridge, KY"
1282,Porter Wagoner,0.372061628,"West Plains, MO"
1283,Don Gibson,0.379651219,"Shelby, North Carolina"
1284,Hank Penny,0.347598889,"Birmingham, AL"
1285,Luciano,0.418736205,Jamaica
1286,Al Dexter,0.307600664,"Jacksonville, TX"
1287,Slim Whitman,0.386669092,"Tampa, FL"
1288,Grandpa Jones,0.331534751,"Niagra, KY"
1289,Marty Robbins,0.479045991,"Glendale, AZ"
1290,Hawkshaw Hawkins,0.309691009,"WILMINGTON, Delaware"
1291,Kenny Rogers,0.625428356,"Houston, TX"
1292,Plasmatics,0.359324727,"New York, NY"
1293,Sub Swara,0.408424888,Brooklyn NY
1294,The Meatmen,0.395627514,"Lansing, MI"
1295,Peppermint Creeps,0.335469462,California - LA
1296,Javier Navarrete,0.382651971,Not available
1297,AFI,0.554938523,"Ukiah, CA"
1298,Kevin Max,0.392747311,"LOS ANGELES, CALIFORNIA"
1299,Marc Dorsey,0.323462287,Not available
1300,BeyoncA(c),0.612067268,Not available
1301,Lonestar,0.529915122,Not available
1302,Galactic,0.458987258,Not available
1303,JDS,0.44974631,Not available
1304,Frank Stokes,0.351023682,"Whitehaven, TN"
1305,Sandra Mihanovich,0.358844043,Not available
1306,Plump DJs,0.453000826,"London, England"
1307,Lynn August,0.231838272,"Lafayette, LA"
1308,Bruce Katz Band,0.2232475,Not available
1309,Ten Years After,0.46311834,"Nottingham, England"
1310,Criminal Class USA is Hush Hush Revolution,0.0,Not available
1311,Alexisonfire,0.57893354,"St. Catharines, ON, Canada"
1312,Jaguares,0.494381209,Not available
1313,Cross Country,0.355707867,"Auburn, CA"
1314,Richard Souther,0.330806357,United States
1315,Korn,0.528709934,"Bakersfield, CA"
1316,Deitrick Haddon,0.461679633,Not available
1317,Crowbar,0.491099453,Louisiana
1318,RUN-DMC Featuring Jagged Edge,0.606630152,Not available
1319,themselves,0.428834536,Oakland CA
1320,Malefaction,0.279483127,Not available
1321,Tam Tam Go!,0.316692162,Not available
1322,Faith Hill,0.670106173,"Jackson, MS"
1323,Twila Paris,0.401239122,Not available
1324,Jimmy Nelson,0.197511109,"Philadelphia, PA"
1325,Todos,0.331365412,Not available
1326,Dead To Me,0.433728781,"San Francisco, CA"
1327,Vox Dei,0.35438469,Not available
1328,Sergio Dalma,0.35697026,Not available
1329,D.A.R.,0.258111988,Not available
1330,Frost,0.468032528,"Birmingham, England"
1331,Curtis,0.255941316,Not available
1332,Leroy Huston,0.495306693,"Chicago, IL"
1333,Chico,0.366483302,Tennessee
1334,The Clash,0.60118606,"London, England"
1335,Misfits,0.550991009,New Jersey
1336,Francis Dhomont,0.29533282,Not available
1337,Maurice Chevalier,0.391585329,"Menilmontant, France"
1338,DJ Godfather,0.326208255,Not available
1339,Rated R,0.261941177,Ohio
1340,DJ Phiene,0.279395876,Not available
1341,DJ Spinn,0.260796778,Not available
1342,Three 6 Mafia,0.556477415,"Memphis, TN"
1343,DA(c)dA(c) Saint Prix_ Pakatak,0.0,Not available
1344,Autumnblaze,0.355495957,Not available
1345,The Dirty Skirts,0.404182207,Not available
1346,Daddy Yankee,0.562506672,Puerto Rico
1347,Gang Starr Featuring Jeru The Damaja And Lil Dap,0.491178954,"Boston, Massachusettes"
1348,Petrol,0.323122512,Not available
1349,Janet Jackson Featuring Kanye West,0.568201422,Los Angeles &amp; New York
1350,Dan Moretti,0.0,Mass. - Boston
1351,The Capitol Years,0.324545089,Not available
1352,Sugar Minott,0.386289651,"Kingston, Jamaica"
1353,Abbott & Chambers,0.218936415,Not available
1354,Java,0.359757244,Not available
1355,Kinky,0.553596233,"Monterrey, Nuevo LeA3n, MA(c)xico"
1356,Usher,0.854637828,"Atlanta, GA"
1357,Flame,0.458646372,St Louis MO
1358,Nestor Torres,0.353156298,"Miami, FL"
1359,Badmarsh & Shri,0.402033856,Not available
1360,Lionel Richie,0.553071992,"Beverly Hills, CA"
1361,Epitaph,0.459809423,"adega, Taiwan"
1362,Novaspace,0.372307464,"Berlin, Germany"
1363,Danger Danger,0.46615828,"Queens, NY"
1364,Natalie Cole,0.507781667,"Los Angeles, CA"
1365,David Zinman;Pittsburgh Symphony Orchestra,0.33310883,Not available
1366,Danny Davis & The Boys,0.277976998,Not available
1367,Marco Beltrami,0.378649979,Not available
1368,Ramses,0.241317032,Not available
1369,Acorps de Rue,0.427926351,Not available
1370,Jo Privat,0.32085013,Not available
1371,Orquesta America,0.299558176,Not available
1372,Fajardo,0.333793531,Not available
1373,Daouda,0.279743591,Not available
1374,Elmore James,0.434823431,"Richland, MS"
1375,Maria Forde,0.257213089,Not available
1376,Sigmatropic,0.390051795,Not available
1377,Ice,0.345935702,Tennessee
1378,089 Clique feat. Minnesota Snipe & Skinny Cueball,0.0,GERMANY
1379,089 Clique feat. Prophet,0.0,GERMANY
1380,Tullycraft,0.370036794,Not available
1381,Headliners,0.326235946,Not available
1382,Extrabreit,0.400306607,Not available
1383,K.I.Z.,0.496783015,Not available
1384,Lisa Lynne,0.420937755,California - LA
1385,Carl Cox Vs Yousef,0.384184259,Not available
1386,David Cook,0.530772085,"Tulsa, Oklahoma"
1387,Migraine,0.351333441,Stickney
1388,Pedro Aznar,0.437735968,"Buenos Aires, Argentina"
1389,Carl Davis,0.319074624,Bellevue Washington USA
1390,12 Gauge,0.160740545,Not available
1391,The Killers,0.828906302,Not available
1392,Pat Metheny,0.463979514,"Lee's Summit, MO"
1393,Chariots,0.322814384,Not available
1394,Maximilian Hecker,0.43568407,Not available
1395,Rodney O & Joe Cooley,0.307902094,Not available
1396,Christian adam,0.236832078,Not available
1397,Crazy Horse,0.342192311,Not available
1398,Sonora Carruseles,0.365026438,Not available
1399,Bersuit Vergarabat,0.439836359,Buenos Aires
1400,Carlos Baute,0.512812103,Not available
1401,Triana Pura,0.25474644,Not available
1402,Dead Hearts,0.454075447,"Buffalo, NY"
1403,50 Cent,0.588649959,"Queens, NY"
1404,Belle & Sebastian,0.565045659,Not available
1405,Zombina & The Skeletones,0.409484253,Not available
1406,Deborahe Glasgow,0.247613319,Not available
1407,"MinistA""re des Affaires Populaires",0.276445884,Not available
1408,Rhian Lois,0.0,Not available
1409,Winds Of Plague,0.464518005,City of Angels
1410,Dee Clark,0.343508878,"Blythesville, AR"
1411,Far Too Jones,0.272729378,Not available
1412,Ray Lynch,0.386243701,Not available
1413,Junior Jack,0.39364231,Not available
1414,Albin Myers,0.340030739,Not available
1415,Oasis,0.553393663,"Manchester, England"
1416,The Aftermath,0.338920345,"BogotA! D. C., Colombia"
1417,The Mars Volta,0.547764111,"Long Beach, California"
1418,AUDIO.3,0.218076589,Not available
1419,Dynamite Deluxe,0.414834941,Germany
1420,Behemoth,0.550422825,POLAND
1421,Gorillaz,0.605191153,Not available
1422,Deodato,0.414196481,Not available
1423,Afrob feat. Sarah,0.368196028,Not available
1424,Oldelaf et Monsieur D,0.279976025,Not available
1425,ThA(c)ophil,0.0,Not available
1426,Fruko Y Sus Tesos,0.370747684,Not available
1427,Oscar Lima,0.104101666,Not available
1428,Stephan Micus,0.365533756,Not available
1429,PitchBlack,0.42951364,"Oakland, CA"
1430,Bob Dylan,0.633339909,"Duluth, MN"
1431,Bad Company,0.482100019,England
1432,Barrabas,0.156920309,"Madrid, Spain"
1433,Despina Vandi,0.41168896,Not available
1434,CAC/ndido,0.351932182,Not available
1435,Jessica Myrberg,0.0,Not available
1436,React,0.247340584,Not available
1437,Geier Sturzflug,0.466394434,Not available
1438,T.G. Sheppard,0.343281882,"Humboldt, TN"
1439,Undertakin' Daddies,0.0,Not available
1440,Mighty Mighty Bosstones,0.47594129,"Boston, MA"
1441,The Waybacks,0.371157041,California - SF
1442,Kruger,0.350512132,"Lausanne, CH"
1443,Sabda Brahma,0.268959772,Not available
1444,Lexi,0.352902254,Nebraska
1445,Bobby Hutcherson,0.393292711,"Los Angeles, CA"
1446,Diamond D,0.385425325,Florida
1447,Memphis Sheiks,0.0,Not available
1448,Sade,0.517342286,"Ibadan, Nigeria"
1449,Biddu,0.297258384,Not available
1450,Dave Brockie Experience,0.335935512,Not available
1451,Benga,0.464736061,"London, United Kingdom"
1452,Becoming The Archetype,0.446170543,"Atlanta, GA"
1453,Shakira,0.804219797,"Barranquilla, Colombia"
1454,David Hudson,0.330212699,Not available
1455,Kool Savas,0.449423635,DE
1456,Steinwolke,0.091886119,Not available
1457,Der Plan,0.347249717,Not available
1458,Fehlfarben,0.431648556,"Di?1/2orf, Germany"
1459,Curt Bois,0.119887622,Not available
1460,Humanzi,0.292319515,"Dublin, Ireland"
1461,Maurane,0.412610819,"Ixelles, Belgium"
1462,The Jam,0.547746275,"Woking, Surrey, England"
1463,Stern,0.249754086,Pennsylvania
1464,Dijous Paella,0.288218764,Not available
1465,Sukhbir,0.323757015,Not available
1466,Sukhwinder Singh;Jaspinder Narula,0.372621502,Not available
1467,Daan Junior,0.362693206,Not available
1468,The Box Tops,0.417499645,"Memphis, TN"
1469,CA(c)line Dion,0.663686476,"Charlemagne, Quebec, Canada"
1470,Natassa Theodoridou,0.303189557,Not available
1471,Paquito Guzman,0.317401023,Not available
1472,Jack Orsen & Taktlo$$,0.234625314,Not available
1473,Fuzz,0.359775662,Arizona
1474,Rah Digga (Featuring Outsidaz),0.411448143,New Jersey
1475,The Cliks,0.405657125,"Toronto, Canada"
1476,The All-American Rejects,0.582205564,"Stillwater, OK"
1477,Sara Melson,0.323637336,California - LA
1478,Harry Diboula,0.309061217,Not available
1479,F4,0.452972018,Not available
1480,Xmilk,0.32138373,Not available
1481,Buzzhorn,0.378498493,"Milwaukee, WI"
1482,Goldfinger,0.522277897,"Miami, Florida"
1483,Moonface,0.32872297,Not available
1484,"MichA""le Arnaud",0.313665817,Not available
1485,The Berzerker,0.45755391,"Melbourne, Australia"
1486,Portable,0.302930471,Not available
1487,Virgil Moorefield,0.0,Not available
1488,Nightfall,0.353364767,"Bogota, COL"
1489,Ismael DueA+-as,0.0,Not available
1490,Gabriel Grossi,0.0,Not available
1491,DJ Omega,0.328377305,Not available
1492,T-la Rock,0.291183521,"NEW YORK, New York"
1493,DJ Slugo,0.39963949,Not available
1494,Kanda Bongo Man,0.32242454,"Inongo, Zaire"
1495,Dropkick Murphys,0.568491815,"Boston, MA"
1496,Perez Prado_ His Orchestra,0.384722599,Not available
1497,Redman,0.493566843,"Newark, NJ"
1498,The Game,0.599859525,Not available
1499,A.Z.,0.449602656,"Oakland, CA"
1500,Storyville,0.3487022,Texas
1501,Asterisk*,0.294726876,Not available
1502,Luke Bryan,0.702594755,Not available
1503,Alexander Zonjic,0.383914995,Not available
1504,Edmundo Ros,0.323634923,Venezuela
1505,Dolly Parton,0.603876487,"Locust Ridge, TN"
1506,W.A.S.P.,0.537267237,Not available
1507,Don & Juan,0.317036752,Ohio
1508,Tony Matterhorn,0.429272534,Not available
1509,Super Cat,0.365686606,Not available
1510,Information Society,0.430897609,"Minneapolis, MN"
1511,Erik Hassle,0.474247726,london UK-England
1512,Two Man Advantage,0.368908141,Not available
1513,Dart,0.208174547,Not available
1514,T-Bone,0.456631399,Thaba Nchu
1515,Akon,0.826777014,"St. Louis, MO"
1516,James Taylor Quartet,0.434253341,Not available
1517,Coldplay,0.916053228,Not available
1518,Tha Chamba,0.175955738,Not available
1519,I Hate Sally,0.334519764,Not available
1520,Britt Nicole,0.544446277, NC
1521,The Red Jumpsuit Apparatus,0.570192015,"Middleburg, Florida"
1522,Falco,0.485781602,"Vienna, Austria"
1523,Pablo Montero,0.30991934,Not available
1524,Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,0.360344686,"New York, NY"
1525,Donnie McClurkin,0.487202995,Not available
1526,Ionics,0.193287062,Not available
1527,Opals,0.0,Not available
1528,The Token,0.407539019,"Brooklyn, NY"
1529,Astarte,0.352919184,"Athens, Greece"
1530,Timo Maas,0.396619566,Not available
1531,Dora The Explorer,0.413757657,Not available
1532,Dave And Ansel Collins,0.343010914,Jamaica
1533,Hot Tuna,0.405178359,"San Francisco, CA"
1534,Erick Sermon,0.368336782,Not available
1535,Bizzy Bone Presents,0.476254162,"Columbus, OH"
1536,The Lord Weird Slough Feg,0.421388265,California - SF
1537,Anthony Cruz,0.333584628,"Mandeville, Jamaica"
1538,Fiona,0.383677983,"New York, NY"
1539,Mac McAnally,0.437866012,"Belmont, MS"
1540,Johnny Copeland,0.336645937,"Haynesville, LA"
1541,Ayo,0.390641236,United States
1542,Bobby Vee,0.395247623,"Fargo, ND"
1543,RUN-DMC,0.606630152,Not available
1544,Patty Griffin,0.514523378,"Old Town, ME"
1545,O'2L,0.291498632,Not available
1546,MAPtley CrA1/4e,0.501360613,"Los Angeles, California"
1547,Dr. Elmo,0.398373123,California - SF
1548,Oh No,0.42677782,"Oxnard, CA"
1549,Premiums,0.307323984,Not available
1550,Brian Tyler,0.44269672,Not available
1551,Connemara Stone Company,0.39531393,Not available
1552,Der Moderne Man,0.29398439,Not available
1553,Beherit,0.427479242,Helsinki
1554,Amalia Avgoustaki,0.0,Not available
1555,The Shirelles,0.379137556,"Passaic, NJ"
1556,Janice Robinson,0.367006571,"Garfield, NJ"
1557,Bryan White,0.426892681,"Lawton, OK"
1558,Stephen Warbeck,0.351652334,Not available
1559,Daniel Kobialka,0.315278199,United States
1560,Dells,0.387333146,"Chicago, IL"
1561,Sick Puppies,0.675117719,"Sydney, Australia"
1562,Jamie Richards,0.387225176,Shawnee OK
1563,Sin Plomo,0.294037483,Not available
1564,Ambient Music Therapy,0.357099609,NY - New York City
1565,Doniki,0.249785969,Not available
1566,Drouz,0.251968125,Not available
1567,Pheeroan Aklaff,0.0,Not available
1568,Liars,0.420412618,LA / NYC
1569,Mikey Dread,0.360445766,Jamaica
1570,The Twinkle Brothers,0.323017197,Not available
1571,Doug MacLeod,0.372737613,"New York, NY"
1572,Dharma Bums,0.345809443,Not available
1573,Champion Jack Dupree With TS McPhee,0.313500755,"New Orleans, LA"
1574,Sean Paul,0.619431422,Jamaica
1575,Devo,0.532445871,Georgia
1576,Ben Sidran,0.356795543,"Chicago, IL"
1577,Jacky Cheung,0.413772173,Not available
1578,Population Reduction,0.295737493,Not available
1579,Talib Kweli,0.551016443,"Brooklyn, NY"
1580,Oak Ridge Boys,0.402835787,Not available
1581,Dallas Holm,0.215615951,Not available
1582,Dntel,0.477798988,Not available
1583,Cadet,0.363566183,"Eugene, OR"
1584,Eason Chan,0.395217687,Not available
1585,The Rongetz Foundation,0.389314397,Not available
1586,Tarheel Slim,0.269544251,"Wilson, NC"
1587,Stanley Clarke,0.464886257,"Philadelphia, PA"
1588,East To West,0.0,Not available
1589,Eastmountainsouth,0.385998326,"Los Angeles, CA"
1590,Jackie Davis,0.32576718,"Jacksonville, FL"
1591,Uriah Heep,0.479204558,"London, England"
1592,Easy Star All-Stars,0.495729359,California
1593,Tum Tum,0.350628947,Not available
1594,Tum Tum / Double T / LiL Ronnie,0.350628947,Not available
1595,Eazy-E,0.529453453,"Compton, California"
1596,L.a. Dream Team,0.269230688,Not available
1597,Ec8or,0.33457736,"Berlin, Germany"
1598,Gene Clark,0.527066335,"Los Angeles, CA"
1599,The Rapture,0.51653518,Not available
1600,Walter Ego,0.304880576,Not available
1601,Jean-Claude Darnal,0.0,Not available
1602,Ed Bruce,0.351877114,"Keiser, AR"
1603,Ed Byrne,0.357817074,Not available
1604,Eddie Palmieri,0.368446212,"New York, NY"
1605,Edmond Leung,0.349886289,Not available
1606,Dark Fortress,0.4165294,Not available
1607,Henri Pousseur,0.257515404,"Malmi?1/2, Belgium"
1608,Capital Tax,0.309873661,Not available
